id_venda,id_cliente,id_vendedor,id_produto,quantidade,valor,data_venda
3828,29,9,4,4,957.7,2024-12-14
3829,96,11,4,3,733.82,2024-11-04
3830,79,1,43,1,46.56,2024-02-06
3831,53,13,36,4,190.11,2024-09-04
3832,197,14,50,2,147.91,2024-02-21
3833,11,11,30,2,763.15,2024-03-03
3834,169,10,50,3,258.72,2024-02-21
3835,131,7,10,3,756.42,2024-08-02
3836,94,5,65,5,687.97,2024-04-02
3837,175,5,78,5,175.44,2024-09-17
3838,222,15,38,4,185.23,2024-05-19
3839,175,12,64,5,623.61,2024-03-21
3840,180,13,12,3,95.91,2024-06-02
3841,233,9,40,1,131.03,2024-10-21
3842,80,11,58,3,365.9,2024-04-30
3843,149,15,44,5,391.08,2024-09-14
3844,144,8,75,2,187.04,2024-12-07
3845,173,11,54,3,742.14,2024-08-28
3846,40,15,42,2,380.2,2024-10-15
3847,117,2,25,5,2190.58,2024-06-05
3848,112,8,56,4,405.65,2024-07-23
3849,58,13,69,2,143.46,2024-03-24
3850,215,7,43,5,237.9,2024-11-08
3851,29,4,67,4,1310.73,2024-01-08
3852,204,9,53,3,761.92,2024-01-14
3853,96,11,56,2,204.86,2024-10-29
3854,172,11,54,4,912.37,2024-06-04
3855,72,14,62,4,281.17,2024-02-26
3856,9,5,56,4,415.61,2024-01-29
3857,244,3,11,3,262.29,2024-05-24
3858,159,5,76,5,258.57,2024-10-02
3859,161,6,48,2,733.59,2024-05-16
3860,137,15,46,4,340.85,2024-12-10
3861,54,7,43,3,147.15,2024-01-02
3862,232,12,4,5,1263.42,2024-04-20
3863,209,13,54,2,551.08,2024-12-27
3864,199,12,47,5,457.74,2024-09-16
3865,40,15,72,5,2407.92,2024-03-21
3866,226,12,55,4,249.08,2024-07-28
3867,34,15,24,4,182.4,2024-06-05
3868,139,5,66,3,185.01,2024-07-03
3869,15,1,78,4,148.64,2024-08-09
3870,247,6,60,5,720.74,2024-05-22
3871,28,8,30,5,1962.93,2024-10-27
3872,183,2,21,4,679.95,2024-06-24
3873,11,10,33,3,191.14,2024-08-31
3874,16,9,57,2,249.29,2024-09-01
3875,12,11,3,2,524.55,2024-06-06
3876,189,14,35,2,227.91,2024-09-02
3877,60,5,49,5,315.22,2024-03-30
3878,160,13,58,1,129.38,2024-07-13
3879,148,11,79,5,542.25,2024-11-26
3880,45,12,20,4,263.77,2024-01-21
3881,18,4,70,2,389.55,2024-11-02
3882,189,15,76,3,167.98,2024-02-12
3883,38,11,7,2,496.4,2024-01-31
3884,168,6,56,5,557.93,2024-04-21
3885,75,10,72,2,938.38,2024-07-01
3886,191,15,37,2,290.09,2024-06-02
3887,63,7,54,2,468.61,2024-10-08
3888,200,11,8,1,231.83,2024-04-01
3889,115,14,35,1,114.48,2024-10-21
3890,209,4,6,3,304.81,2024-06-17
3891,189,6,69,2,134.96,2024-12-01
3892,79,11,66,2,129.63,2024-03-14
3893,245,7,53,4,1017.31,2024-05-03
3894,131,12,68,5,409.26,2024-10-31
3895,219,2,72,4,1774.81,2024-09-06
3896,66,8,80,4,511.84,2024-02-12
3897,76,1,48,2,644.68,2024-11-13
3898,100,13,37,1,148.14,2024-09-05
3899,20,4,7,2,469.54,2024-01-11
3900,20,5,2,4,248.86,2024-10-17
3901,109,2,28,4,173.15,2024-04-02
3902,94,7,4,3,737.77,2024-04-23
3903,18,13,7,3,826.18,2024-02-02
3904,21,11,4,3,729.81,2024-07-08
3905,114,7,12,2,53.26,2024-12-21
3906,186,1,9,4,311.4,2024-04-07
3907,116,2,21,4,692.89,2024-01-04
3908,181,3,57,2,293.91,2024-04-30
3909,153,14,32,1,90.79,2024-01-03
3910,112,2,72,2,879.23,2024-10-09
3911,236,10,34,1,80.57,2024-07-31
3912,154,2,72,4,1754.11,2024-11-28
3913,250,6,32,3,304.16,2024-01-22
3914,71,14,11,1,79.58,2024-12-30
3915,8,14,5,3,854.69,2024-02-12
3916,134,15,15,5,224.35,2024-11-08
3917,236,15,53,1,299.47,2024-03-18
3918,104,8,25,3,1168.45,2024-09-10
3919,156,8,22,3,1088.23,2024-09-14
3920,229,14,35,3,326.33,2024-01-05
3921,70,14,44,4,275.33,2024-01-30
3922,152,7,65,4,542.67,2024-09-08
3923,226,6,57,2,295.26,2024-09-12
3924,77,2,24,4,175.43,2024-10-11
3925,243,1,54,3,706.33,2024-09-07
3926,143,1,54,5,1180.48,2024-06-15
3927,137,15,12,3,95.82,2024-05-22
3928,36,12,34,2,136.98,2024-09-09
3929,241,13,45,1,87.02,2024-03-04
3930,113,4,54,2,473.59,2024-05-09
3931,202,15,35,3,359.87,2024-10-15
3932,130,11,5,1,287.98,2024-07-14
3933,138,11,71,1,238.4,2024-09-30
3934,57,2,75,2,219.26,2024-04-25
3935,239,10,55,1,76.58,2024-06-09
3936,32,5,11,3,220.44,2024-09-10
3937,4,7,53,3,775.73,2024-02-26
3938,191,12,11,1,80.11,2024-08-30
3939,65,9,10,3,755.11,2024-08-11
3940,183,2,62,1,77.09,2024-09-06
3941,172,3,23,5,639.13,2024-06-02
3942,67,10,35,1,123.72,2024-08-19
3943,172,3,38,2,90.7,2024-08-25
3944,201,15,68,5,437.4,2024-12-17
3945,144,13,60,4,596.38,2024-09-30
3946,139,14,36,2,77.85,2024-07-26
3947,243,13,4,1,289.5,2024-10-03
3948,39,1,2,1,62.48,2024-11-28
3949,236,3,31,4,428.82,2024-07-09
3950,162,15,80,1,138.66,2024-07-19
3951,231,8,23,4,442.26,2024-03-18
3952,239,10,70,4,928.96,2024-04-08
3953,220,7,17,3,202.89,2024-07-11
3954,125,9,5,1,293.0,2024-04-01
3955,93,6,58,1,133.38,2024-05-17
3956,157,1,53,2,520.41,2024-11-28
3957,144,14,34,5,348.01,2024-11-21
3958,78,15,7,1,281.86,2024-06-14
3959,75,9,8,5,1093.42,2024-01-14
3960,207,13,43,4,204.72,2024-09-30
3961,200,10,32,4,394.78,2024-12-15
3962,121,4,1,3,881.0,2024-11-08
3963,163,1,41,5,362.18,2024-01-30
3964,121,5,59,5,191.41,2024-03-22
3965,117,14,50,1,75.24,2024-01-03
3966,242,11,42,1,174.47,2024-03-01
3967,161,15,43,3,161.31,2024-10-04
3968,199,9,10,2,509.64,2024-01-13
3969,41,7,57,3,396.11,2024-08-15
3970,45,3,50,2,172.46,2024-07-03
3971,153,2,15,2,84.46,2024-05-09
3972,21,8,74,5,937.0,2024-12-10
3973,89,13,45,1,88.32,2024-11-14
3974,178,12,61,3,345.85,2024-01-13
3975,143,6,1,1,344.96,2024-11-19
3976,137,15,48,1,360.94,2024-10-24
3977,55,10,35,4,497.11,2024-11-15
3978,98,3,42,4,750.78,2024-08-26
3979,157,14,35,3,316.71,2024-04-14
3980,11,10,37,4,596.45,2024-08-12
3981,44,2,27,5,1891.34,2024-11-11
3982,122,2,23,5,605.63,2024-08-08
3983,149,7,7,4,966.62,2024-08-06
3984,124,6,10,3,897.47,2024-11-01
3985,201,13,4,3,799.09,2024-10-05
3986,27,10,49,2,144.01,2024-02-25
3987,115,9,75,4,389.03,2024-04-26
3988,250,4,6,2,206.44,2024-05-23
3989,54,3,38,5,229.08,2024-05-02
3990,154,2,25,3,1243.28,2024-12-31
3991,40,11,9,1,75.85,2024-06-07
3992,199,4,56,4,395.08,2024-06-04
3993,11,8,20,4,242.01,2024-03-23
3994,81,8,77,5,1028.25,2024-08-06
3995,106,4,45,2,165.67,2024-09-05
3996,136,4,58,5,614.48,2024-03-16
3997,49,4,6,5,530.04,2024-02-17
3998,149,10,44,4,305.49,2024-11-19
3999,120,11,57,4,495.0,2024-01-02
4000,200,10,53,2,574.2,2024-09-27
4001,45,15,33,4,257.87,2024-10-20
4002,3,7,48,5,1625.13,2024-09-25
4003,41,2,22,3,1311.78,2024-03-24
4004,137,6,57,1,146.5,2024-02-08
4005,116,11,6,3,306.55,2024-11-08
4006,155,10,37,1,137.98,2024-02-01
4007,55,9,1,5,1507.86,2024-06-26
4008,137,15,59,5,220.05,2024-05-19
4009,64,15,55,3,226.48,2024-12-20
4010,235,8,18,4,239.38,2024-02-21
4011,18,4,65,1,131.24,2024-08-04
4012,187,12,12,3,83.45,2024-11-06
4013,143,15,31,5,560.49,2024-10-11
4014,216,1,57,5,620.96,2024-11-24
4015,138,13,5,4,1363.27,2024-09-26
4016,128,9,3,3,833.05,2024-06-12
4017,139,8,13,2,71.12,2024-08-13
4018,183,4,6,1,110.06,2024-12-08
4019,80,6,69,5,337.31,2024-05-09
4020,51,4,64,5,583.84,2024-04-25
4021,207,12,76,5,253.13,2024-08-10
4022,70,3,57,5,721.58,2024-07-24
4023,230,5,14,3,377.69,2024-05-30
4024,249,7,4,5,1228.91,2024-09-05
4025,170,9,52,3,901.19,2024-06-10
4026,143,15,46,5,443.21,2024-07-24
4027,45,8,74,5,894.38,2024-08-25
4028,218,3,42,1,191.7,2024-01-13
4029,88,2,77,2,473.94,2024-04-29
4030,105,9,68,2,166.19,2024-11-11
4031,214,3,68,4,351.21,2024-07-02
4032,226,11,71,5,1278.88,2024-04-05
4033,133,10,8,2,509.64,2024-07-09
4034,69,8,7,5,1284.3,2024-04-12
4035,167,8,40,5,609.22,2024-03-15
4036,60,8,1,4,1144.5,2024-02-09
4037,106,3,50,1,83.12,2024-08-10
4038,22,2,23,1,118.95,2024-02-24
4039,101,7,67,3,932.06,2024-06-08
4040,40,15,65,5,788.64,2024-07-23
4041,136,3,21,1,171.78,2024-06-10
4042,34,3,73,5,514.5,2024-08-22
4043,239,11,8,4,923.48,2024-04-11
4044,118,3,51,5,1004.24,2024-01-24
4045,115,12,62,4,276.7,2024-02-03
4046,31,14,12,2,54.28,2024-05-09
4047,164,1,2,1,59.81,2024-03-31
4048,108,3,33,2,125.93,2024-10-21
4049,79,11,53,3,729.03,2024-08-08
4050,176,11,8,3,706.06,2024-05-25
4051,228,8,29,1,379.67,2024-07-29
4052,41,1,67,3,920.98,2024-10-08
4053,185,9,45,5,401.06,2024-10-14
4054,237,8,26,1,349.91,2024-02-05
4055,89,11,21,5,734.41,2024-03-25
4056,65,13,9,2,174.39,2024-12-03
4057,161,4,18,5,327.38,2024-08-22
4058,72,12,20,2,123.35,2024-03-15
4059,120,10,68,4,380.76,2024-09-12
4060,165,12,7,3,776.73,2024-08-29
4061,34,8,70,3,605.25,2024-09-03
4062,203,3,66,2,148.64,2024-05-31
4063,10,2,23,1,118.76,2024-10-20
4064,144,8,26,5,1793.91,2024-10-23
4065,127,10,17,1,76.86,2024-03-05
4066,92,7,69,4,251.31,2024-01-26
4067,47,15,33,1,63.17,2024-07-05
4068,145,8,23,3,333.7,2024-09-27
4069,67,12,78,3,112.45,2024-06-28
4070,73,2,29,3,1306.31,2024-08-27
4071,7,12,11,4,319.05,2024-04-20
4072,62,2,30,2,845.1,2024-08-18
4073,192,9,35,3,331.15,2024-08-29
4074,177,4,16,2,107.89,2024-02-07
4075,26,11,24,4,156.58,2024-03-18
4076,131,2,29,3,1403.69,2024-10-10
4077,150,9,53,4,963.13,2024-01-30
4078,114,6,45,1,92.24,2024-03-07
4079,172,7,53,4,975.98,2024-05-10
4080,169,12,26,2,711.8,2024-08-19
4081,136,3,7,3,871.26,2024-01-21
4082,132,8,31,4,394.03,2024-09-21
4083,127,8,21,2,290.39,2024-11-14
4084,214,7,50,5,369.3,2024-09-22
4085,93,5,14,5,636.02,2024-04-24
4086,235,9,67,2,635.21,2024-07-23
4087,18,13,45,1,89.3,2024-10-22
4088,143,6,58,4,564.33,2024-07-03
4089,85,11,25,2,724.04,2024-11-27
4090,147,8,30,1,385.03,2024-04-19
4091,77,11,43,4,194.48,2024-11-11
4092,109,14,60,4,506.76,2024-01-26
4093,6,3,6,2,244.76,2024-08-05
4094,170,5,73,3,278.66,2024-09-24
4095,235,11,60,1,131.93,2024-06-28
4096,122,2,22,4,1657.78,2024-11-10
4097,1,12,17,4,286.93,2024-07-15
4098,234,10,36,4,178.05,2024-07-16
4099,192,13,79,4,509.22,2024-02-15
4100,145,2,29,2,914.91,2024-03-09
4101,169,14,46,4,302.75,2024-02-19
4102,221,5,33,5,272.57,2024-02-28
4103,127,10,41,5,422.55,2024-11-29
4104,46,7,26,5,1752.7,2024-10-21
4105,80,15,58,1,139.54,2024-08-18
4106,237,14,55,5,321.44,2024-11-27
4107,16,8,24,5,192.69,2024-02-15
4108,233,11,1,2,575.74,2024-09-29
4109,116,7,1,4,1183.36,2024-02-23
4110,72,5,48,4,1268.01,2024-02-09
4111,127,10,49,1,73.26,2024-06-19
4112,184,1,9,1,81.78,2024-01-01
4113,99,3,51,3,577.88,2024-08-02
4114,165,14,51,3,516.86,2024-04-08
4115,36,12,59,4,159.17,2024-02-12
4116,4,13,43,5,256.43,2024-03-18
4117,63,4,10,4,1047.46,2024-04-05
4118,223,2,54,1,284.05,2024-06-20
4119,218,4,60,2,265.6,2024-01-07
4120,143,6,69,1,72.12,2024-12-29
4121,18,9,54,2,481.62,2024-02-01
4122,168,15,32,4,388.15,2024-01-26
4123,102,7,69,1,58.33,2024-08-23
4124,85,1,9,1,76.61,2024-12-02
4125,147,14,61,4,486.19,2024-12-11
4126,27,4,10,4,1015.04,2024-10-17
4127,40,15,42,5,957.21,2024-02-05
4128,39,14,68,2,150.81,2024-12-08
4129,241,13,54,4,1137.49,2024-10-03
4130,233,9,9,2,158.57,2024-11-14
4131,136,7,69,4,251.95,2024-08-16
4132,236,5,79,2,214.52,2024-01-19
4133,26,10,33,4,264.8,2024-10-29
4134,124,6,28,4,180.33,2024-03-18
4135,169,12,40,4,501.76,2024-09-24
4136,246,2,80,2,295.1,2024-07-26
4137,241,5,16,2,107.1,2024-08-03
4138,144,13,22,2,868.86,2024-07-10
4139,134,15,73,1,105.88,2024-03-01
4140,48,15,68,1,93.01,2024-07-14
4141,18,13,53,5,1383.97,2024-08-09
4142,79,12,19,1,60.8,2024-12-15
4143,181,13,8,5,1260.48,2024-03-20
4144,144,8,23,1,109.66,2024-12-17
4145,165,3,31,5,560.6,2024-08-06
4146,13,11,67,1,329.17,2024-05-29
4147,221,5,76,4,210.49,2024-07-18
4148,194,2,78,3,120.25,2024-01-02
4149,228,7,7,5,1291.1,2024-06-24
4150,133,12,45,5,381.85,2024-12-13
4151,66,1,62,4,275.63,2024-10-28
4152,83,12,23,3,341.22,2024-01-18
4153,16,4,45,1,81.06,2024-09-23
4154,106,14,50,5,360.44,2024-08-10
4155,176,3,44,4,303.02,2024-11-26
4156,145,2,28,2,95.09,2024-02-08
4157,26,10,51,2,375.62,2024-11-14
4158,35,14,57,4,523.7,2024-08-30
4159,137,1,10,2,506.47,2024-03-29
4160,158,4,47,3,272.88,2024-12-21
4161,66,5,16,1,52.43,2024-11-20
4162,31,1,71,3,747.67,2024-11-04
4163,200,5,41,1,68.15,2024-10-06
4164,95,13,32,2,210.11,2024-04-14
4165,93,8,27,5,1588.95,2024-03-01
4166,82,8,41,2,142.91,2024-04-22
4167,61,3,13,2,81.29,2024-09-04
4168,207,13,52,2,685.5,2024-09-08
4169,227,4,1,1,297.8,2024-05-12
4170,177,14,46,5,357.53,2024-06-05
4171,152,13,58,2,270.34,2024-04-05
4172,202,6,74,2,446.4,2024-08-19
4173,197,1,6,3,331.07,2024-08-25
4174,56,12,61,1,118.64,2024-10-02
4175,35,3,37,1,151.44,2024-08-23
4176,17,6,7,2,575.01,2024-08-18
4177,7,12,28,3,121.32,2024-05-26
4178,123,15,49,5,350.21,2024-12-11
4179,55,7,12,2,55.98,2024-10-29
4180,8,10,46,2,172.42,2024-10-03
4181,48,15,20,2,152.88,2024-11-09
4182,206,7,58,3,364.07,2024-11-26
4183,203,8,35,3,321.75,2024-03-22
4184,84,11,20,2,122.4,2024-10-04
4185,137,15,33,3,198.32,2024-03-08
4186,234,10,37,5,691.02,2024-02-08
4187,174,9,49,1,63.38,2024-08-09
4188,200,10,42,3,554.3,2024-07-15
4189,218,11,57,2,259.77,2024-02-06
4190,38,7,67,4,1205.48,2024-12-21
4191,99,3,14,1,141.92,2024-11-29
4192,163,4,48,5,1569.6,2024-11-29
4193,100,13,2,5,343.08,2024-06-02
4194,122,2,77,5,1205.85,2024-12-11
4195,174,13,71,5,1473.59,2024-09-22
4196,34,15,33,1,63.93,2024-05-24
4197,62,10,4,2,574.55,2024-07-30
4198,8,9,43,5,238.0,2024-05-26
4199,201,5,27,4,1225.29,2024-02-27
4200,51,14,65,4,547.79,2024-04-18
4201,144,14,29,1,404.76,2024-02-08
4202,237,11,10,2,511.06,2024-06-01
4203,62,12,64,4,486.94,2024-09-06
4204,97,6,9,2,176.16,2024-03-03
4205,195,9,9,5,412.07,2024-08-29
4206,119,5,13,2,67.43,2024-03-22
4207,92,7,57,3,380.84,2024-04-21
4208,34,1,14,2,242.42,2024-09-27
4209,12,2,28,2,90.54,2024-06-10
4210,140,9,3,5,1325.11,2024-03-26
4211,107,1,9,1,78.69,2024-03-07
4212,117,14,51,1,169.05,2024-10-17
4213,145,2,22,1,447.81,2024-02-05
4214,155,8,24,3,114.51,2024-07-22
4215,164,14,37,5,638.33,2024-02-08
4216,170,4,2,2,115.06,2024-10-16
4217,228,11,3,5,1324.34,2024-02-08
4218,235,14,50,5,354.32,2024-12-26
4219,209,4,53,4,972.31,2024-09-08
4220,236,3,32,5,527.81,2024-01-04
4221,189,7,27,3,927.97,2024-04-15
4222,168,6,54,2,539.95,2024-02-04
4223,80,1,74,3,554.77,2024-03-02
4224,63,8,63,1,220.18,2024-06-22
4225,49,2,70,4,864.74,2024-10-27
4226,240,14,20,3,199.24,2024-09-01
4227,24,5,26,3,1082.71,2024-12-14
4228,107,7,8,5,1073.03,2024-07-15
4229,170,4,47,4,364.37,2024-04-23
4230,71,10,3,1,295.78,2024-10-09
4231,27,5,78,4,144.11,2024-01-23
4232,183,2,24,3,136.19,2024-01-03
4233,201,14,42,3,521.92,2024-07-03
4234,184,9,38,4,164.69,2024-05-27
4235,42,11,57,1,131.76,2024-11-02
4236,36,1,1,1,296.45,2024-06-27
4237,250,2,1,4,1414.59,2024-10-31
4238,197,2,74,3,621.33,2024-10-23
4239,202,15,50,1,80.61,2024-02-18
4240,111,15,66,3,230.21,2024-11-05
4241,111,11,58,5,606.0,2024-11-23
4242,201,8,2,2,125.43,2024-05-11
4243,249,14,63,1,221.88,2024-04-26
4244,201,7,30,3,1120.85,2024-05-31
4245,52,2,61,1,140.85,2024-10-25
4246,143,15,33,3,189.91,2024-07-07
4247,40,6,71,5,1493.42,2024-08-06
4248,150,12,59,2,79.58,2024-08-05
4249,35,15,18,5,351.1,2024-07-30
4250,24,11,69,1,60.4,2024-03-22
4251,83,5,61,1,117.4,2024-08-08
4252,77,11,5,2,574.39,2024-08-13
4253,29,5,49,1,58.83,2024-07-04
4254,39,3,11,2,172.84,2024-02-17
4255,108,8,26,5,1707.92,2024-10-21
4256,48,6,9,1,87.89,2024-05-06
4257,158,8,80,3,370.44,2024-10-10
4258,72,2,70,5,1128.55,2024-02-22
4259,195,1,70,2,399.16,2024-08-04
4260,170,11,56,1,95.87,2024-02-01
4261,98,13,9,4,378.68,2024-09-02
4262,67,7,45,4,305.98,2024-01-25
4263,67,9,8,1,228.06,2024-06-05
4264,204,4,74,5,942.11,2024-07-01
4265,226,8,26,5,1780.3,2024-01-05
4266,190,3,34,3,224.53,2024-12-12
4267,40,14,46,2,142.52,2024-04-05
4268,189,15,34,5,394.36,2024-03-03
4269,215,14,68,1,81.43,2024-04-05
4270,220,9,69,1,62.11,2024-06-22
4271,4,4,63,2,443.76,2024-12-09
4272,58,9,30,5,1945.4,2024-05-28
4273,27,1,61,4,494.99,2024-10-30
4274,13,3,34,1,75.54,2024-09-07
4275,202,15,50,4,322.87,2024-06-05
4276,72,6,52,5,1780.58,2024-02-29
4277,202,15,61,2,278.0,2024-06-05
4278,30,4,41,3,208.71,2024-08-05
4279,150,10,73,4,398.17,2024-07-28
4280,43,4,28,2,82.43,2024-04-26
4281,194,8,23,5,550.73,2024-01-21
4282,161,6,14,3,417.78,2024-04-29
4283,49,5,56,4,398.65,2024-04-28
4284,200,3,51,5,926.82,2024-11-20
4285,111,12,41,1,70.76,2024-08-29
4286,144,13,8,4,1059.49,2024-08-14
4287,187,5,60,2,257.84,2024-02-04
4288,249,4,9,2,155.89,2024-04-06
4289,124,6,56,5,551.58,2024-03-04
4290,112,2,26,1,410.02,2024-05-10
4291,138,8,28,3,115.95,2024-05-23
4292,247,14,50,4,297.31,2024-08-19
4293,50,15,34,4,307.78,2024-06-16
4294,127,10,31,1,112.62,2024-11-27
4295,228,9,29,5,1920.64,2024-03-04
4296,141,5,61,5,615.38,2024-02-23
4297,96,7,2,5,302.74,2024-01-25
4298,137,15,66,5,348.8,2024-12-09
4299,118,3,24,5,230.1,2024-03-28
4300,17,7,9,4,303.71,2024-10-06
4301,56,8,56,2,190.57,2024-10-15
4302,177,4,3,2,537.28,2024-03-09
4303,103,13,1,3,1019.02,2024-11-28
4304,1,4,68,2,154.91,2024-02-27
4305,21,11,54,4,932.31,2024-04-04
4306,123,12,79,4,453.52,2024-02-19
4307,225,4,54,2,496.4,2024-03-23
4308,125,11,72,1,401.5,2024-07-05
4309,169,6,45,5,456.47,2024-01-18
4310,124,15,33,4,245.21,2024-05-02
4311,129,4,54,5,1189.28,2024-01-07
4312,70,3,31,4,433.2,2024-12-19
4313,65,11,3,1,265.59,2024-01-16
4314,151,4,54,5,1143.82,2024-09-28
4315,172,9,69,2,121.24,2024-10-03
4316,146,6,2,5,360.76,2024-04-04
4317,241,13,52,5,1679.08,2024-10-30
4318,189,6,5,2,695.72,2024-03-30
4319,113,1,10,5,1265.12,2024-12-13
4320,56,2,22,4,1709.94,2024-01-16
4321,109,2,22,1,418.02,2024-02-09
4322,39,14,31,3,286.47,2024-02-23
4323,10,15,26,4,1587.78,2024-10-07
4324,79,8,70,2,376.4,2024-08-17
4325,166,9,55,1,65.26,2024-04-23
4326,205,13,52,1,347.93,2024-04-06
4327,176,10,33,2,127.18,2024-10-18
4328,150,14,50,4,280.71,2024-12-23
4329,152,7,71,2,522.46,2024-07-31
4330,239,7,32,4,359.63,2024-07-09
4331,200,7,57,3,379.53,2024-06-24
4332,116,8,75,5,462.14,2024-03-11
4333,157,12,40,5,613.81,2024-02-07
4334,250,9,66,2,126.43,2024-06-08
4335,225,9,6,2,218.36,2024-07-12
4336,73,1,9,3,227.08,2024-06-28
4337,217,14,32,2,168.92,2024-09-02
4338,181,13,76,5,293.11,2024-02-06
4339,78,15,30,4,1758.71,2024-04-16
4340,152,13,57,1,144.75,2024-09-08
4341,24,5,56,5,516.89,2024-10-08
4342,132,1,41,3,218.09,2024-01-08
4343,106,9,14,5,653.76,2024-08-24
4344,222,15,68,2,184.48,2024-04-15
4345,21,11,69,3,171.61,2024-12-12
4346,204,8,30,2,737.59,2024-01-22
4347,104,2,63,3,723.47,2024-06-03
4348,97,9,5,5,1385.72,2024-01-06
4349,233,11,1,3,891.05,2024-06-21
4350,143,6,67,4,1385.12,2024-01-15
4351,111,12,15,4,155.1,2024-12-11
4352,18,14,25,1,376.01,2024-07-26
4353,206,1,38,3,121.53,2024-07-11
4354,193,10,33,3,187.02,2024-12-19
4355,100,15,58,3,403.03,2024-07-04
4356,101,5,50,5,347.26,2024-04-02
4357,6,7,8,5,1128.83,2024-11-18
4358,156,5,56,5,492.44,2024-01-26
4359,181,9,15,5,186.17,2024-06-12
4360,143,9,4,3,739.16,2024-04-08
4361,58,7,68,4,309.28,2024-02-23
4362,100,3,38,4,184.86,2024-03-25
4363,172,3,31,5,568.78,2024-05-29
4364,56,5,9,2,152.67,2024-04-11
4365,218,5,43,4,189.36,2024-11-01
4366,236,1,6,3,316.13,2024-10-12
4367,34,8,8,4,911.52,2024-08-02
4368,124,6,3,3,894.93,2024-01-27
4369,26,5,59,4,151.71,2024-07-13
4370,156,8,27,2,649.86,2024-03-08
4371,223,5,62,2,134.53,2024-10-28
4372,121,7,53,5,1321.13,2024-03-08
4373,215,1,43,3,142.91,2024-03-24
4374,181,9,36,3,115.13,2024-09-27
4375,166,3,42,1,187.88,2024-07-17
4376,125,7,58,5,582.23,2024-09-16
4377,101,10,2,5,356.36,2024-09-22
4378,60,7,3,3,779.25,2024-12-20
4379,83,4,69,3,182.01,2024-12-17
4380,203,5,56,3,289.08,2024-01-28
4381,36,8,29,3,1215.63,2024-09-02
4382,106,9,69,3,175.58,2024-11-28
4383,61,3,59,3,137.36,2024-11-10
4384,157,4,9,4,328.05,2024-05-02
4385,140,8,80,1,119.47,2024-07-30
4386,244,9,4,1,244.45,2024-11-27
4387,247,6,54,3,785.52,2024-04-07
4388,196,10,36,3,135.0,2024-08-19
4389,157,14,62,3,207.97,2024-07-20
4390,63,14,65,4,506.17,2024-07-25
4391,236,3,68,4,348.74,2024-04-29
4392,244,13,58,1,131.42,2024-04-11
4393,126,3,68,4,357.24,2024-11-08
4394,104,5,19,5,295.6,2024-01-16
4395,192,13,8,3,811.4,2024-11-28
4396,80,6,53,4,1121.35,2024-10-03
4397,9,11,23,5,547.97,2024-05-10
4398,34,15,76,2,120.47,2024-06-30
4399,220,4,1,3,912.55,2024-07-23
4400,110,9,77,1,197.77,2024-02-10
4401,62,10,46,2,177.59,2024-01-08
4402,229,5,41,4,275.87,2024-12-19
4403,178,5,60,4,514.81,2024-02-17
4404,208,11,53,5,1291.0,2024-04-11
4405,138,13,56,5,561.18,2024-03-20
4406,24,1,9,3,237.67,2024-07-12
4407,60,2,47,1,109.61,2024-05-24
4408,28,2,23,4,517.69,2024-12-08
4409,99,3,28,3,137.72,2024-08-07
4410,162,6,3,2,640.64,2024-02-01
4411,195,4,36,4,157.49,2024-03-29
4412,67,7,2,1,62.62,2024-09-19
4413,176,10,15,3,131.21,2024-06-19
4414,87,4,34,2,131.56,2024-08-08
4415,137,3,55,1,75.17,2024-09-18
4416,64,2,65,3,477.73,2024-08-20
4417,53,13,9,1,91.25,2024-05-19
4418,234,10,50,5,427.96,2024-03-11
4419,67,11,45,3,243.71,2024-08-01
4420,90,12,12,4,108.01,2024-12-04
4421,166,11,4,5,1269.29,2024-06-27
4422,105,13,20,3,213.01,2024-01-01
4423,31,4,9,4,312.49,2024-11-01
4424,76,13,43,3,164.39,2024-02-01
4425,200,10,27,1,368.38,2024-01-25
4426,144,8,21,3,438.35,2024-10-24
4427,218,1,9,2,166.38,2024-11-14
4428,37,3,46,3,265.43,2024-07-07
4429,89,12,49,2,126.42,2024-06-03
4430,127,10,57,5,752.38,2024-04-27
4431,193,10,27,1,348.44,2024-12-15
4432,162,6,71,4,1152.57,2024-04-05
4433,241,13,73,3,307.95,2024-09-17
4434,155,4,7,1,251.14,2024-02-06
4435,155,9,45,5,409.68,2024-12-14
4436,75,9,71,1,258.1,2024-05-29
4437,41,6,49,4,266.01,2024-04-17
4438,78,15,65,4,599.72,2024-08-19
4439,85,14,73,1,90.89,2024-01-18
4440,88,8,17,1,67.69,2024-10-26
4441,202,15,27,5,1740.62,2024-07-23
4442,67,14,33,4,234.3,2024-04-07
4443,30,10,42,3,550.75,2024-09-01
4444,163,4,54,1,248.7,2024-11-30
4445,8,10,36,1,46.65,2024-07-22
4446,233,8,23,4,438.49,2024-11-18
4447,238,5,49,1,63.76,2024-07-19
4448,170,7,54,1,250.66,2024-09-07
4449,147,12,16,4,211.87,2024-07-06
4450,182,3,38,1,47.77,2024-04-08
4451,167,1,48,1,323.58,2024-09-25
4452,46,4,6,5,555.29,2024-01-31
4453,245,14,33,4,231.64,2024-12-30
4454,69,12,12,5,131.82,2024-05-31
4455,208,3,51,4,745.67,2024-03-07
4456,77,14,42,3,502.13,2024-01-20
4457,13,7,8,4,894.77,2024-11-25
4458,126,4,68,5,411.37,2024-03-25
